ORDRS_ID;ORDR;ORDR_TYPE;ORDR_ACTV;PRDCT;PRDCT_DSCR;PRDCT_TARG_QTY;PRDCT_TARG_QTY_UNT;ORDR_PLAN_STRT;ORDR_PLAN_FNSH;PRDCT_CONF_QTY;PRDCT_DELV_QTY;ORDR_CRTD;ORDR_RLSD;ORDR_ACTL_STRT;ORDR_ACTL_FNSH;ORDR_STTS;ORDR_CONF_FNL;ORDR_CONF_PRT;ORDR_PRTY
49986;6247867;LA;0;1904922;Product  1904922;9300;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49987;6248003;LA;0;10009982;Product  10009982;26000;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49988;6248588;LA;0;1904906;Product  1904906;3925;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49989;6248590;LA;0;1904876;Product  1904876;11880;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49990;6247675;LA;0;10009982;Product  10009982;52000;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49991;6247676;LA;0;10010037;Product  10010037;12675;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49992;6247714;LA;0;10010032;Product  10010032;23600;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49993;6247715;LA;0;10010033;Product  10010033;24400;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49994;6247628;LA;0;10010061;Product  10010061;94770;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49995;6247656;LA;0;10010051;Product  10010051;1630;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49996;6247677;LA;0;10010062;Product  10010062;83000;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49997;6248004;LA;0;10010061;Product  10010061;42120;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49998;6248005;LA;0;10010062;Product  10010062;41500;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
49999;6247678;LA;0;10010063;Product  10010063;42120;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50000;6247679;LA;0;10010064;Product  10010064;80800;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50001;6247873;LA;0;10010083;Product  10010083;24430;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50002;6248006;LA;0;10010063;Product  10010063;21060;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50003;6248007;LA;0;10010064;Product  10010064;40400;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50004;6247716;LA;0;10010083;Product  10010083;48860;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50005;6248032;LA;0;10010083;Product  10010083;24430;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50006;6248592;LA;0;10010120;Product  10010120;5940;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50007;6248593;LA;0;10010122;Product  10010122;5940;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50008;6247717;LA;0;10010152;Product  10010152;23400;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50009;6248008;LA;0;10010223;Product  10010223;20000;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50010;6248033;LA;0;10010152;Product  10010152;11700;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50011;6247684;LA;0;10010223;Product  10010223;20000;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50012;6247685;LA;0;10010240;Product  10010240;20070;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50013;6247686;LA;0;10010241;Product  10010241;20600;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50014;6247687;LA;0;10010242;Product  10010242;40860;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50015;6247718;LA;0;10010300;Product  10010300;23700;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50016;6247719;LA;0;10010301;Product  10010301;22950;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50017;6247720;LA;0;10010302;Product  10010302;47400;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50018;6247861;LA;0;10010307;Product  10010307;5100;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50019;6247874;LA;0;10010302;Product  10010302;11850;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
50020;6248034;LA;0;10010302;Product  10010302;23700;PCS;1.6.2009;1.6.2009;0;0;14.5.2009;14.5.2009;11.5.2009;14.5.2009;;0;0;999
